date,source,production_m3,service_hours,country,production_m3_per_hour
2020-11-04,Lake Kyoga,16123,10.43094159,Uganda,1545.689799
2020-11-05,Lake Kyoga,25328,20.21498234,Uganda,1252.932086
2020-11-06,Lake Victoria,22504,22.56051099,Uganda,997.4951371
2020-11-07,Lake Victoria,20300,21.94841793,Uganda,924.8958202
2020-11-08,Lake Kyoga,19794,22.41073795,Uganda,883.2373142
2020-11-09,Lake Victoria,24432,23.57319817,Uganda,1036.431282
2020-11-10,Lake Victoria,27033,14.82556063,Uganda,1823.404907
2020-11-11,Lake Victoria,19052,19.94449893,Uganda,955.2508725
2020-11-12,Lake Kyoga,22750,21.79831436,Uganda,1043.65868
2020-11-13,Lake Victoria,17850,21.60824532,Uganda,826.0735536
2020-11-14,Lake Kyoga,26340,21.11890168,Uganda,1247.223951
2020-11-15,Lake Victoria,18931,19.57233753,Uganda,967.2324512
2020-11-16,Lake Kyoga,22883,21.56670105,Uganda,1061.033857
2020-11-17,Lake Kyoga,20027,21.13716764,Uganda,947.4779375
2020-11-18,Lake Kyoga,20625,22.44174826,Uganda,919.0460458
2020-11-19,Lake Kyoga,20901,21.62985872,Uganda,966.3031217
2020-11-20,Lake Kyoga,23688,22.90655416,Uganda,1034.114509
2020-11-21,Lake Kyoga,19512,19.22282962,Uganda,1015.043071
2020-11-22,Lake Victoria,25433,21.29197632,Uganda,1194.487521
2020-11-23,Lake Victoria,24010,21.31476646,Uganda,1126.449124
2020-11-24,Lake Victoria,22903,21.39993845,Uganda,1070.236723
2020-11-25,Lake Victoria,21990,22.21832033,Uganda,989.7237807
2020-11-26,Lake Kyoga,24546,22.82261784,Uganda,1075.512028
2020-11-27,Lake Victoria,24118,22.16926506,Uganda,1087.90255
2020-11-28,Lake Victoria,21388,21.90749453,Uganda,976.2869036
2020-11-29,Lake Kyoga,21342,23.45579359,Uganda,909.8818132
2020-11-30,Lake Kyoga,26868,20.25395872,Uganda,1326.555483
2020-12-01,Lake Victoria,24982,22.50457072,Uganda,1110.085605
2020-12-02,Lake Victoria,19253,20.45708942,Uganda,941.1407265
2020-12-03,Lake Victoria,21837,23.83031088,Uganda,916.3539709
2020-12-04,Lake Victoria,23179,20.25502475,Uganda,1144.358019
2020-12-05,Lake Victoria,21856,22.34052936,Uganda,978.3116436
2020-12-06,Lake Kyoga,27768,22.03328973,Uganda,1260.274809
2020-12-07,Lake Victoria,23827,23.96407047,Uganda,994.2801677
2020-12-08,Lake Victoria,30709,23.88299199,Uganda,1285.810421
2020-12-09,Lake Victoria,25902,23.78178446,Uganda,1089.152921
2020-12-10,Lake Victoria,21115,23.20367544,Uganda,909.9851468
2020-12-11,Lake Kyoga,24084,20.04612087,Uganda,1201.429451
2020-12-12,Lake Victoria,23046,20.7534183,Uganda,1110.467667
2020-12-13,Lake Kyoga,22398,23.11638115,Uganda,968.9232866
2020-12-14,Lake Kyoga,22870,20.08750298,Uganda,1138.51881
2020-12-15,Lake Victoria,24236,21.83500887,Uganda,1109.960621
2020-12-16,Lake Victoria,21881,22.45763804,Uganda,974.3232997
2020-12-17,Lake Victoria,23745,20.77235781,Uganda,1143.105671
2020-12-18,Lake Kyoga,21343,20.26824285,Uganda,1053.026656
2020-12-19,Lake Kyoga,19972,21.08327555,Uganda,947.2911339
2020-12-20,Lake Victoria,21172,23.80325894,Uganda,889.4580381
2020-12-21,Lake Victoria,23940,21.02819712,Uganda,1138.471352
2020-12-22,Lake Victoria,23971,23.53991703,Uganda,1018.31285
2020-12-23,Lake Kyoga,19843,20.80908029,Uganda,953.5740997
2020-12-24,Lake Kyoga,22521,20.39750414,Uganda,1104.105671
2020-12-25,Lake Victoria,20767,21.30993033,Uganda,974.5221912
2020-12-26,Lake Victoria,24972,22.44952824,Uganda,1112.361905
2020-12-27,Lake Victoria,24582,23.29652986,Uganda,1055.17861
2020-12-28,Lake Victoria,23117,21.10270918,Uganda,1095.451764
2020-12-29,Lake Kyoga,20444,21.75246738,Uganda,939.8474039
2020-12-30,Lake Victoria,21649,21.56926684,Uganda,1003.69661
2020-12-31,Lake Kyoga,19757,19.93613811,Uganda,991.0144026
2021-01-01,Lake Kyoga,21957,23.83444603,Uganda,921.2297182
2021-01-02,Lake Victoria,23185,22.64142957,Uganda,1024.007779
2021-01-03,Lake Kyoga,23905,11.59007828,Uganda,2062.539995
2021-01-04,Lake Victoria,24023,22.4319921,Uganda,1070.925841
2021-01-05,Lake Kyoga,21911,21.82201093,Uganda,1004.07795
2021-01-06,Lake Kyoga,25884,23.32571864,Uganda,1109.676422
2021-01-07,Lake Victoria,23275,21.98671549,Uganda,1058.593768
2021-01-08,Lake Victoria,22666,23.14682706,Uganda,979.2270853
2021-01-09,Lake Victoria,22370,20.24578118,Uganda,1104.921554
2021-01-10,Lake Kyoga,22023,20.84433556,Uganda,1056.546031
2021-01-11,Lake Victoria,23070,22.09886384,Uganda,1043.945072
2021-01-12,Lake Victoria,24290,20.17822326,Uganda,1203.772983
2021-01-13,Lake Victoria,26383,21.495396,Uganda,1227.37911
2021-01-14,Lake Victoria,24559,22.88020298,Uganda,1073.373345
2021-01-15,Lake Kyoga,22660,23.38925456,Uganda,968.8209576
2021-01-16,Lake Kyoga,22365,13.29703316,Uganda,1681.954142
2021-01-17,Lake Kyoga,21122,20.39038927,Uganda,1035.880175
2021-01-18,Lake Kyoga,23347,22.8637945,Uganda,1021.13409
2021-01-19,Lake Victoria,28158,21.78068532,Uganda,1292.796787
2021-01-20,Lake Kyoga,18650,17.88519177,Uganda,1042.762093
2021-01-21,Lake Victoria,25674,21.34243126,Uganda,1202.955731
2021-01-22,Lake Kyoga,21748,23.7823033,Uganda,914.4614684
2021-01-23,Lake Victoria,20919,20.44208986,Uganda,1023.329813
2021-01-24,Lake Kyoga,21880,23.90660044,Uganda,915.2284139
2021-01-25,Lake Kyoga,20911,21.69542365,Uganda,963.8438198
2021-01-26,Lake Kyoga,19302,21.21390131,Uganda,909.8750731
2021-01-27,Lake Victoria,23213,20.8244824,Uganda,1114.697573
2021-01-28,Lake Victoria,23840,21.65135612,Uganda,1101.085764
2021-01-29,Lake Victoria,19656,20.60268421,Uganda,954.0504432
2021-01-30,Lake Victoria,22913,16.80253376,Uganda,1363.663381
2021-01-31,Lake Kyoga,23251,23.17487478,Uganda,1003.284817
2021-02-01,Lake Victoria,23624,20.19346253,Uganda,1169.883568
2021-02-02,Lake Victoria,21592,23.29313928,Uganda,926.9682261
2021-02-03,Lake Kyoga,22370,23.34792686,Uganda,958.1150452
2021-02-04,Lake Victoria,19913,20.76300738,Uganda,959.0614515
2021-02-05,Lake Victoria,20605,23.84329672,Uganda,864.1841873
2021-02-06,Lake Victoria,19376,21.27434048,Uganda,910.768539
2021-02-07,Lake Kyoga,22606,18.19446089,Uganda,1242.466053
2021-02-08,Lake Kyoga,24833,23.99553442,Uganda,1034.900893
2021-02-09,Lake Victoria,19667,17.78942829,Uganda,1105.544241
2021-02-10,Lake Kyoga,24480,18.57239827,Uganda,1318.085023
2021-02-11,Lake Victoria,20526,20.41108328,Uganda,1005.630114
2021-02-12,Lake Kyoga,19897,21.17167355,Uganda,939.7934438
2021-02-13,Lake Kyoga,18630,17.43804099,Uganda,1068.353952
2021-02-14,Lake Victoria,22841,21.33226781,Uganda,1070.725354
2021-02-15,Lake Victoria,23471,23.21796968,Uganda,1010.898038
2021-02-16,Lake Victoria,20607,20.74741893,Uganda,993.231981
2021-02-17,Lake Victoria,20984,20.79466961,Uganda,1009.104756
2021-02-18,Lake Victoria,23484,20.78326708,Uganda,1129.947468
2021-02-19,Lake Victoria,23928,21.50285917,Uganda,1112.78225
2021-02-20,Lake Kyoga,23572,20.22852556,Uganda,1165.285128
2021-02-21,Lake Kyoga,20534,23.91143333,Uganda,858.7523684
2021-02-22,Lake Kyoga,22209,18.12324829,Uganda,1225.442572
2021-02-23,Lake Victoria,23408,22.99797002,Uganda,1017.828964
2021-02-24,Lake Victoria,20464,23.7113917,Uganda,863.0450822
2021-02-25,Lake Kyoga,30717,20.91340567,Uganda,1468.77082
2021-02-26,Lake Victoria,18780,19.38634852,Uganda,968.7229124
2021-02-27,Lake Kyoga,20896,23.34338486,Uganda,895.1572416
2021-02-28,Lake Kyoga,22929,21.39584661,Uganda,1071.656589
2021-03-01,Lake Kyoga,22489,20.1055419,Uganda,1118.547319
2021-03-02,Lake Victoria,19443,21.95242035,Uganda,885.6882152
2021-03-03,Lake Kyoga,22416,22.05386157,Uganda,1016.420636
2021-03-04,Lake Victoria,31477,20.7146584,Uganda,1519.551971
2021-03-05,Lake Victoria,22023,20.79380822,Uganda,1059.113356
2021-03-06,Lake Victoria,27289,20.96152982,Uganda,1301.861087
2021-03-07,Lake Kyoga,22393,15.2427405,Uganda,1469.092779
2021-03-08,Lake Kyoga,24179,21.23969378,Uganda,1138.38741
2021-03-09,Lake Victoria,23096,20.20519143,Uganda,1143.072565
2021-03-10,Lake Victoria,24784,22.46369406,Uganda,1103.291379
2021-03-11,Lake Kyoga,23890,23.04024438,Uganda,1036.881363
2021-03-12,Lake Victoria,22238,21.23555997,Uganda,1047.205726
2021-03-13,Lake Kyoga,20887,21.20535804,Uganda,984.9869056
2021-03-14,Lake Victoria,22175,20.38821223,Uganda,1087.638276
2021-03-15,Lake Victoria,38870,20.95975548,Uganda,1854.506367
2021-03-16,Lake Victoria,20347,20.19939491,Uganda,1007.307402
2021-03-17,Lake Kyoga,21841,21.12717637,Uganda,1033.786987
2021-03-18,Lake Victoria,21172,22.69980162,Uganda,932.6953757
2021-03-19,Lake Victoria,19100,19.21154373,Uganda,994.1939213
2021-03-20,Lake Kyoga,25791,21.46782695,Uganda,1201.379164
2021-03-21,Lake Kyoga,23027,22.64122903,Uganda,1017.038429
2021-03-22,Lake Victoria,21370,20.65866353,Uganda,1034.432841
2021-03-23,Lake Kyoga,17908,18.71992317,Uganda,956.6278576
2021-03-24,Lake Victoria,24037,22.304773,Uganda,1077.661718
2021-03-25,Lake Victoria,24734,23.29750341,Uganda,1061.658821
2021-03-26,Lake Victoria,20195,21.27687654,Uganda,949.1524735
2021-03-27,Lake Victoria,20275,22.66010027,Uganda,894.7444963
2021-03-28,Lake Victoria,19968,18.86242607,Uganda,1058.612499
2021-03-29,Lake Kyoga,19976,19.07070483,Uganda,1047.470462
2021-03-30,Lake Victoria,24395,23.87464669,Uganda,1021.795226
2021-03-31,Lake Kyoga,20671,21.12438871,Uganda,978.5371913
2021-04-01,Lake Kyoga,23876,21.47247211,Uganda,1111.935313
2021-04-02,Lake Victoria,22294,23.49622559,Uganda,948.8332462
2021-04-03,Lake Victoria,22583,22.20403725,Uganda,1017.06729
2021-04-04,Lake Victoria,20851,22.28326163,Uganda,935.724776
2021-04-05,Lake Victoria,20212,23.56901113,Uganda,857.5667381
2021-04-06,Lake Victoria,22107,23.8942544,Uganda,925.2014994
2021-04-07,Lake Kyoga,18091,19.79131398,Uganda,914.0878679
2021-04-08,Lake Victoria,23439,20.07233947,Uganda,1167.726365
2021-04-09,Lake Victoria,24491,23.23449598,Uganda,1054.079246
2021-04-10,Lake Victoria,22263,20.56994962,Uganda,1082.306978
2021-04-11,Lake Victoria,24260,22.89772274,Uganda,1059.494006
2021-04-12,Lake Kyoga,25051,22.28318703,Uganda,1124.210822
2021-04-13,Lake Victoria,25554,21.75732587,Uganda,1174.500954
2021-04-14,Lake Victoria,17759,18.43006949,Uganda,963.5883365
2021-04-15,Lake Victoria,26476,23.89167813,Uganda,1108.168286
2021-04-16,Lake Victoria,22821,20.67016633,Uganda,1104.054976
2021-04-17,Lake Kyoga,22232,20.94054099,Uganda,1061.672667
2021-04-18,Lake Kyoga,23595,20.38710998,Uganda,1157.348934
2021-04-19,Lake Victoria,28426,20.86060969,Uganda,1362.663912
2021-04-20,Lake Victoria,23831,22.31020489,Uganda,1068.165896
2021-04-21,Lake Kyoga,22073,20.07441653,Uganda,1099.558733
2021-04-22,Lake Kyoga,23787,21.40964139,Uganda,1111.041496
2021-04-23,Lake Victoria,22540,20.40872592,Uganda,1104.429551
2021-04-24,Lake Kyoga,22881,22.42350169,Uganda,1020.402625
2021-04-25,Lake Victoria,22607,22.53860081,Uganda,1003.034757
2021-04-26,Lake Victoria,26674,21.3596224,Uganda,1248.804848
2021-04-27,Lake Victoria,18683,19.3797087,Uganda,964.0495785
2021-04-28,Lake Kyoga,22483,23.04690016,Uganda,975.5324945
2021-04-29,Lake Kyoga,20747,20.00486438,Uganda,1037.097758
2021-04-30,Lake Kyoga,21128,22.17546841,Uganda,952.7645417
2021-05-01,Lake Kyoga,20246,21.69102645,Uganda,933.3813705
2021-05-02,Lake Kyoga,20380,20.54983663,Uganda,991.7353783
2021-05-03,Lake Kyoga,25350,23.22567634,Uganda,1091.464448
2021-05-04,Lake Victoria,21183,22.30519722,Uganda,949.6889802
2021-05-05,Lake Kyoga,21519,21.23402853,Uganda,1013.420509
2021-05-06,Lake Victoria,24433,22.99481732,Uganda,1062.543775
2021-05-07,Lake Kyoga,23885,23.96387569,Uganda,996.7085585
2021-05-08,Lake Victoria,20574,22.26951453,Uganda,923.8638754
2021-05-09,Lake Kyoga,25147,21.96858951,Uganda,1144.67977
2021-05-10,Lake Victoria,23890,23.84939702,Uganda,1001.702474
2021-05-11,Lake Victoria,22342,22.20934225,Uganda,1005.973061
2021-05-12,Lake Victoria,25290,23.97425419,Uganda,1054.881616
2021-05-13,Lake Victoria,20695,22.05039856,Uganda,938.5317888
2021-05-14,Lake Kyoga,22851,22.04124214,Uganda,1036.738304
2021-05-15,Lake Victoria,22101,22.69232914,Uganda,973.9414525
2021-05-16,Lake Kyoga,23856,23.7128323,Uganda,1006.037562
2021-05-17,Lake Victoria,23529,21.10607131,Uganda,1114.797712
2021-05-18,Lake Victoria,21686,23.51582765,Uganda,922.1874016
2021-05-19,Lake Victoria,21082,21.59189658,Uganda,976.3848175
2021-05-20,Lake Victoria,21580,21.93898924,Uganda,983.6369291
2021-05-21,Lake Kyoga,23167,20.83340668,Uganda,1112.012085
2021-05-22,Lake Kyoga,21328,22.19352656,Uganda,961.0009453
2021-05-23,Lake Victoria,16839,21.69525616,Uganda,776.16046
2021-05-24,Lake Victoria,23783,20.92667375,Uganda,1136.492129
2021-05-25,Lake Victoria,22366,22.75021494,Uganda,983.1115906
2021-05-26,Lake Kyoga,23917,21.23895985,Uganda,1126.090928
2021-05-27,Lake Victoria,21315,23.85428336,Uganda,893.550214
2021-05-28,Lake Kyoga,22511,23.53909949,Uganda,956.3237545
2021-05-29,Lake Kyoga,22221,20.59053408,Uganda,1079.185218
2021-05-30,Lake Kyoga,19952,20.03954507,Uganda,995.6313845
2021-05-31,Lake Victoria,22361,23.01494951,Uganda,971.5858813
2021-06-01,Lake Kyoga,23408,22.92498999,Uganda,1021.069148
2021-06-02,Lake Victoria,22941,21.36798512,Uganda,1073.615499
2021-06-03,Lake Kyoga,23820,23.76116191,Uganda,1002.476229
2021-06-04,Lake Kyoga,24644,20.69101049,Uganda,1191.048645
2021-06-05,Lake Kyoga,24737,22.17763368,Uganda,1115.403039
2021-06-06,Lake Kyoga,25963,21.3916151,Uganda,1213.699848
2021-06-07,Lake Victoria,27982,21.43296466,Uganda,1305.559005
2021-06-08,Lake Victoria,23386,20.49383793,Uganda,1141.123496
2021-06-09,Lake Victoria,23078,22.25403304,Uganda,1037.025512
2021-06-10,Lake Victoria,17830,20.91017068,Uganda,852.695096
2021-06-11,Lake Kyoga,30303,21.05271603,Uganda,1439.386726
2021-06-12,Lake Kyoga,22546,20.5838262,Uganda,1095.325999
2021-06-13,Lake Kyoga,26230,22.39210756,Uganda,1171.394873
2021-06-14,Lake Victoria,23497,21.68047124,Uganda,1083.786406
2021-06-15,Lake Victoria,21619,22.07782027,Uganda,979.2180448
2021-06-16,Lake Kyoga,26386,20.79286958,Uganda,1268.992714
2021-06-17,Lake Victoria,23833,21.86578156,Uganda,1089.9679
2021-06-18,Lake Kyoga,20937,23.61435091,Uganda,886.6218717
2021-06-19,Lake Kyoga,24322,21.88869551,Uganda,1111.167177
2021-06-20,Lake Kyoga,23025,13.93660694,Uganda,1652.123799
2021-06-21,Lake Kyoga,21433,21.35541287,Uganda,1003.633136
2021-06-22,Lake Victoria,24216,20.31184334,Uganda,1192.210849
2021-06-23,Lake Kyoga,24787,20.72165667,Uganda,1196.188142
2021-06-24,Lake Kyoga,21507,20.54078357,Uganda,1047.038928
2021-06-25,Lake Kyoga,25872,21.37082515,Uganda,1210.622417
2021-06-26,Lake Victoria,19600,21.44214683,Uganda,914.0875752
2021-06-27,Lake Kyoga,23383,23.43586873,Uganda,997.7441105
2021-06-28,Lake Victoria,24753,21.44304288,Uganda,1154.360421
2021-06-29,Lake Kyoga,22952,15.68468862,Uganda,1463.337945
2021-06-30,Lake Kyoga,31968,21.5131285,Uganda,1485.976342
2021-07-01,Lake Kyoga,24951,20.16969555,Uganda,1237.053873
2021-07-02,Lake Victoria,21979,20.28462836,Uganda,1083.529834
2021-07-03,Lake Victoria,24844,20.60889641,Uganda,1205.498805
2021-07-04,Lake Victoria,23202,21.22113213,Uganda,1093.344118
2021-07-05,Lake Victoria,25749,23.85606952,Uganda,1079.347961
2021-07-06,Lake Victoria,20988,21.92261732,Uganda,957.367439
2021-07-07,Lake Victoria,19107,20.5654661,Uganda,929.081787
2021-07-08,Lake Kyoga,20983,22.78804624,Uganda,920.7897765
2021-07-09,Lake Victoria,23637,18.45666752,Uganda,1280.675397
2021-07-10,Lake Kyoga,22636,20.95203399,Uganda,1080.372436
2021-07-11,Lake Victoria,24204,23.97706238,Uganda,1009.46478
2021-07-12,Lake Victoria,24716,23.06355486,Uganda,1071.64746
2021-07-13,Lake Victoria,23972,23.85214891,Uganda,1005.02475
2021-07-14,Lake Victoria,20628,23.32149793,Uganda,884.5057923
2021-07-15,Lake Victoria,24194,21.04322359,Uganda,1149.72879
2021-07-16,Lake Victoria,21106,21.79511208,Uganda,968.382265
2021-07-17,Lake Victoria,21374,21.35547198,Uganda,1000.8676
2021-07-18,Lake Kyoga,24014,21.6557463,Uganda,1108.897364
2021-07-19,Lake Kyoga,23216,21.44400257,Uganda,1082.633707
2021-07-20,Lake Victoria,22846,20.60561941,Uganda,1108.72668
2021-07-21,Lake Kyoga,21013,21.21691836,Uganda,990.3888796
2021-07-22,Lake Victoria,23720,23.78299787,Uganda,997.3511386
2021-07-23,Lake Victoria,21763,22.49404844,Uganda,967.5003615
2021-07-24,Lake Victoria,21801,22.23288264,Uganda,980.5745999
2021-07-25,Lake Kyoga,21339,21.1382277,Uganda,1009.498067
2021-07-26,Lake Victoria,23204,21.56744223,Uganda,1075.880939
2021-07-27,Lake Kyoga,27637,22.29807169,Uganda,1239.43453
2021-07-28,Lake Kyoga,20046,22.9376918,Uganda,873.9327467
2021-07-29,Lake Victoria,20317,22.13128865,Uganda,918.0215539
2021-07-30,Lake Victoria,22805,20.22769804,Uganda,1127.414496
2021-07-31,Lake Kyoga,22604,23.72078014,Uganda,952.9197548
2021-08-01,Lake Kyoga,19012,20.57198457,Uganda,924.1694664
2021-08-02,Lake Kyoga,18494,22.17926037,Uganda,833.842053
2021-08-03,Lake Victoria,20257,22.87630993,Uganda,885.5012047
2021-08-04,Lake Victoria,19277,21.19843024,Uganda,909.3597868
2021-08-05,Lake Victoria,22384,21.49576872,Uganda,1041.321215
2021-08-06,Lake Victoria,21452,22.01171089,Uganda,974.5721315
2021-08-07,Lake Kyoga,24626,21.75900429,Uganda,1131.761347
2021-08-08,Lake Victoria,15863,21.25476474,Uganda,746.326774
2021-08-09,Lake Kyoga,19885,20.19034277,Uganda,984.876791
2021-08-10,Lake Kyoga,23925,21.791557,Uganda,1097.902275
2021-08-11,Lake Victoria,24624,23.37557903,Uganda,1053.407061
2021-08-12,Lake Kyoga,21871,21.77124946,Uganda,1004.581755
2021-08-13,Lake Victoria,22623,20.83034702,Uganda,1086.059679
2021-08-14,Lake Victoria,21383,21.2207624,Uganda,1007.64523
2021-08-15,Lake Kyoga,23051,21.97418314,Uganda,1049.003726
2021-08-16,Lake Kyoga,33828,22.31120645,Uganda,1516.18874
2021-08-17,Lake Victoria,22735,21.4903728,Uganda,1057.915571
2021-08-18,Lake Victoria,22355,21.94739605,Uganda,1018.571859
2021-08-19,Lake Victoria,19153,18.28194141,Uganda,1047.645847
2021-08-20,Lake Victoria,21837,21.40273193,Uganda,1020.29031
2021-08-21,Lake Victoria,21619,21.90851992,Uganda,986.7850534
2021-08-22,Lake Victoria,24444,23.71701173,Uganda,1030.652608
2021-08-23,Lake Kyoga,19863,20.15081365,Uganda,985.7170207
2021-08-24,Lake Kyoga,25009,23.73913255,Uganda,1053.49258
2021-08-25,Lake Victoria,18903,21.00805007,Uganda,899.7979316
2021-08-26,Lake Victoria,24988,23.16815001,Uganda,1078.549646
2021-08-27,Lake Kyoga,20413,20.42344623,Uganda,999.4885179
2021-08-28,Lake Kyoga,24214,21.54038221,Uganda,1124.121186
2021-08-29,Lake Kyoga,26425,22.48709831,Uganda,1175.118267
2021-08-30,Lake Kyoga,21789,20.13478345,Uganda,1082.157156
2021-08-31,Lake Kyoga,20876,20.12412107,Uganda,1037.362076
2021-09-01,Lake Victoria,22648,20.0454549,Uganda,1129.83218
2021-09-02,Lake Victoria,21287,23.8202732,Uganda,893.6505395
2021-09-03,Lake Victoria,23399,20.36189453,Uganda,1149.15633
2021-09-04,Lake Victoria,26590,21.76632123,Uganda,1221.612036
2021-09-05,Lake Victoria,21779,22.84965545,Uganda,953.1434749
2021-09-06,Lake Kyoga,24128,21.68595101,Uganda,1112.609725
2021-09-07,Lake Victoria,24897,22.39866706,Uganda,1111.539358
2021-09-08,Lake Kyoga,18093,18.74276685,Uganda,965.3323945
2021-09-09,Lake Kyoga,26153,21.66508933,Uganda,1207.149419
2021-09-10,Lake Victoria,25501,23.5387612,Uganda,1083.362025
2021-09-11,Lake Kyoga,22743,23.23800721,Uganda,978.6983795
2021-09-12,Lake Victoria,22164,22.44187554,Uganda,987.6179895
2021-09-13,Lake Kyoga,23232,21.30375072,Uganda,1090.512197
2021-09-14,Lake Victoria,24171,20.28641615,Uganda,1191.486945
2021-09-15,Lake Kyoga,21491,21.12569931,Uganda,1017.291768
2021-09-16,Lake Victoria,24314,21.0738508,Uganda,1153.752118
2021-09-17,Lake Kyoga,21012,21.49942117,Uganda,977.3286374
2021-09-18,Lake Kyoga,24848,22.30012448,Uganda,1114.25387
2021-09-19,Lake Victoria,20963,20.11973433,Uganda,1041.912366
2021-09-20,Lake Victoria,24557,20.77703964,Uganda,1181.929689
2021-09-21,Lake Victoria,20059,22.11767538,Uganda,906.921711
2021-09-22,Lake Victoria,25811,23.67586679,Uganda,1090.181839
2021-09-23,Lake Kyoga,24650,22.723598,Uganda,1084.775395
2021-09-24,Lake Kyoga,22673,21.54704004,Uganda,1052.255899
2021-09-25,Lake Kyoga,21508,23.20508836,Uganda,926.86568
2021-09-26,Lake Kyoga,22519,23.5891751,Uganda,954.6327884
2021-09-27,Lake Victoria,22683,21.48687792,Uganda,1055.667561
2021-09-28,Lake Victoria,24254,20.92159374,Uganda,1159.280708
2021-09-29,Lake Kyoga,26005,21.86292142,Uganda,1189.456775
2021-09-30,Lake Kyoga,21499,20.01284707,Uganda,1074.259945
2021-10-01,Lake Kyoga,20698,20.82230794,Uganda,994.0300595
2021-10-02,Lake Kyoga,24147,23.60760711,Uganda,1022.848266
2021-10-03,Lake Kyoga,25132,22.43036552,Uganda,1120.445406
2021-10-04,Lake Victoria,19312,17.61586468,Uganda,1096.284534
2021-10-05,Lake Victoria,22716,21.33897157,Uganda,1064.531152
2021-10-06,Lake Victoria,22074,23.23634785,Uganda,949.9771712
2021-10-07,Lake Kyoga,20573,22.69965792,Uganda,906.3132171
2021-10-08,Lake Kyoga,25737,23.57730526,Uganda,1091.600576
2021-10-09,Lake Victoria,22124,22.98482928,Uganda,962.5479368
2021-10-10,Lake Kyoga,25037,22.37608383,Uganda,1118.917868
2021-10-11,Lake Victoria,18552,21.1100572,Uganda,878.8228202
2021-10-12,Lake Victoria,22388,22.91786189,Uganda,976.8799598
2021-10-13,Lake Kyoga,21119,20.38781203,Uganda,1035.863974
2021-10-14,Lake Kyoga,22843,20.40613254,Uganda,1119.418388
2021-10-15,Lake Victoria,22568,23.4425933,Uganda,962.6921269
2021-10-16,Lake Victoria,19908,18.15737846,Uganda,1096.413783
2021-10-17,Lake Kyoga,20310,22.27502038,Uganda,911.7836775
2021-10-18,Lake Kyoga,22632,21.30141916,Uganda,1062.464422
2021-10-19,Lake Victoria,25326,22.43848089,Uganda,1128.686034
2021-10-20,Lake Victoria,23161,21.89823669,Uganda,1057.665068
2021-10-21,Lake Victoria,22186,21.817502,Uganda,1016.890018
2021-10-22,Lake Victoria,23241,22.48335567,Uganda,1033.698009
2021-10-23,Lake Victoria,22780,22.04487247,Uganda,1033.346871
2021-10-24,Lake Kyoga,23142,23.83022838,Uganda,971.1195224
2021-10-25,Lake Victoria,22412,23.98099621,Uganda,934.5733514
2021-10-26,Lake Kyoga,25101,22.68959778,Uganda,1106.277874
2021-10-27,Lake Victoria,26892,23.46147927,Uganda,1146.219285
2021-10-28,Lake Kyoga,22432,21.96057042,Uganda,1021.467092
2021-10-29,Lake Victoria,23039,23.92338249,Uganda,963.0327155
2021-10-30,Lake Victoria,21593,21.10001106,Uganda,1023.364393
2021-10-31,Lake Kyoga,22745,21.34012507,Uganda,1065.832554
2021-11-01,Lake Kyoga,24088,21.24004813,Uganda,1134.084059
2021-11-02,Lake Victoria,22473,23.53944486,Uganda,954.6954115
2021-11-03,Lake Victoria,23005,23.96567807,Uganda,959.9144213
2021-11-04,Lake Kyoga,19018,19.06110821,Uganda,997.7384205
2021-11-05,Lake Victoria,22401,21.22274108,Uganda,1055.518697
2021-11-06,Lake Victoria,23633,20.04191864,Uganda,1179.178522
2021-11-07,Lake Kyoga,23163,23.29491229,Uganda,994.337292
2021-11-08,Lake Kyoga,23383,20.75144152,Uganda,1126.813286
2021-11-09,Lake Kyoga,20013,23.46593218,Uganda,852.8533981
2021-11-10,Lake Kyoga,24603,20.42869934,Uganda,1204.335117
2021-11-11,Lake Victoria,23749,21.49826638,Uganda,1104.693726
2021-11-12,Lake Kyoga,16616,19.35346351,Uganda,858.5543355
2021-11-13,Lake Victoria,21157,20.93345504,Uganda,1010.678837
2021-11-14,Lake Victoria,23136,21.37253726,Uganda,1082.510688
2021-11-15,Lake Kyoga,21804,23.48097326,Uganda,928.5816119
2021-11-16,Lake Kyoga,25159,21.06565997,Uganda,1194.313401
2021-11-17,Lake Kyoga,23710,20.33409922,Uganda,1166.021654
2021-11-18,Lake Kyoga,24716,21.04294818,Uganda,1174.550248
2021-11-19,Lake Victoria,20611,23.51176969,Uganda,876.624783
2021-11-20,Lake Kyoga,36624,20.52855321,Uganda,1784.051688
2021-11-21,Lake Victoria,23144,20.20159408,Uganda,1145.652165
2021-11-22,Lake Victoria,22225,22.36913971,Uganda,993.5563142
2021-11-23,Lake Kyoga,21869,21.89598358,Uganda,998.7676471
2021-11-24,Lake Victoria,22020,23.41264145,Uganda,940.5175425
2021-11-25,Lake Victoria,22911,21.90025951,Uganda,1046.151987
2021-11-26,Lake Kyoga,17288,19.73001092,Uganda,876.2286077
2021-11-27,Lake Kyoga,24015,22.21417553,Uganda,1081.066455
2021-11-28,Lake Victoria,21660,21.65913767,Uganda,1000.039814
2021-11-29,Lake Kyoga,23502,23.42318537,Uganda,1003.364813
2021-11-30,Lake Kyoga,21348,23.75887272,Uganda,898.5274787
2021-12-01,Lake Victoria,23048,21.15948666,Uganda,1089.251378
2021-12-02,Lake Victoria,22963,20.88383789,Uganda,1099.55843
